"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-0.654840188679242,8.19555311320755,-13.3067429563371,4.68544884716975e-35,1.04556809600429e-32,68.8295159595358,"MOBKL2C"
-0.701049622641506,9.04469066037736,-13.255746976538,7.80883601494447e-35,1.72382154179365e-32,68.324697135341,"SCPEP1"
-0.781877735849053,8.54079245283019,-13.1954204482149,1.42715012938996e-34,3.11695661238042e-32,67.7287601268355,"TNFSF13"
0.370142264150941,8.67448660377359,13.1922229560257,1.47344475851374e-34,3.18419167287231e-32,67.6972115519124,"RNF2"
0.875617358490561,6.12141924528302,13.1893958564665,1.51562117920962e-34,3.24121904262224e-32,67.6693207068148,"ZNF93"
-1.41842283018867,6.29914820754717,-13.1812595408329,1.64383483404613e-34,3.47916795288321e-32,67.5890683368872,"CLEC7A"
0.776525094339619,10.7411561320755,13.1703075587265,1.83363727749502e-34,3.84128299050742e-32,67.4810829399409,"HMGCR"
-0.909737547169806,9.65697235849057,-13.1676424440588,1.88303543906787e-34,3.90492096606702e-32,67.4548120072587,"SYNGR2"
0.630851698113204,9.67477641509434,13.1570633699247,2.09254488153113e-34,4.29599464178342e-32,67.3505568696667,"RFX7"
-1.12467811320754,5.85651603773585,-13.1401135712895,2.47767070423166e-34,5.03629500573029e-32,67.1836071428028,"FAM113B"
0.481930188679242,9.21546245283019,13.1340178877802,2.63279984894006e-34,5.29915499007248e-32,67.1235932548652,"POLR1B"
-0.870853773584902,14.4622021698113,-13.1285675616446,2.77967919780715e-34,5.54046737193988e-32,67.0699450034674,"FTL"
-1.00053301886792,7.61032933962264,-13.1214660678694,2.98336760867435e-34,5.84697088067907e-32,67.0000609623301,"STXBP2"
0.652129056603769,8.29445622641509,13.1212291394646,2.99041374803362e-34,5.84697088067907e-32,66.9977297377202,"ZNF737"
0.480485283018865,8.97466905660377,13.1182380212482,3.08080697423118e-34,5.96688369631756e-32,66.9683008681665,"HMGXB4"
0.428234528301884,8.3901629245283,13.1158357267244,3.1553725007262e-34,6.02262105511285e-32,66.9446677433892,"DCLRE1A"
-0.743560754716977,7.98620264150943,-13.1154263750814,3.168256570639e-34,6.02262105511285e-32,66.9406408705862,"RRAS"
0.536137735849054,11.4868745283019,13.0985792828965,3.74653473571618e-34,7.05654661690397e-32,66.7749678519834,"CAMSAP1L1"
0.438355471698111,8.74419773584906,13.065111774775,5.22552908920089e-34,9.75273747284493e-32,66.4461711723299,"TEX10"
-0.935567924528296,8.58125830188679,-13.0536609365754,5.85501922428644e-34,1.08291481688829e-31,66.3337721943176,"VAMP5"
-0.572013584905657,8.44336226415094,-13.0477582095618,6.2084582197547e-34,1.13803256474611e-31,66.2758518792587,"AGXT2L2"
-1.1415316981132,7.49709528301887,-13.0301680321323,7.39276503403263e-34,1.34312801901495e-31,66.1033280120051,"FGD2"
-0.684051886792449,8.95662009433962,-13.0228415024506,7.95010793847376e-34,1.43171680681462e-31,66.0315046840186,"NFKBIB"
1.66385603773584,10.1796110377358,13.0185993300121,8.29175015950873e-34,1.48025765891056e-31,65.9899273120154,"DCX"
0.402751698113205,10.6438067924528,13.0142112478137,8.66053545903255e-34,1.53276545667188e-31,65.9469271668188,"PJA1"
0.343008867924527,9.51114141509434,12.998731903331,1.00968370793205e-33,1.7716928652859e-31,65.79529959971,"CIRH1A"
-0.840790943396222,10.6453260377358,-12.9845778253438,1.1616772424649e-33,2.02112150744105e-31,65.6567345454208,"NPC2"
-0.653163396226411,9.90948169811321,-12.9832647833113,1.17688316810351e-33,2.03037070934161e-31,65.64388409943,"RHOG"
